content_id,owner_ig_username,post_id,shortcode,permalink,caption,like_count,comment_count,video_view_count,virality_score,virality_probability,viral_classification,confidence_lower,confidence_upper,confidence_level,virality_dynamics,engagement_rate,momentum_score,comment_quality_score,prediction_source
3755114929172085589,zuck,3755114929172085589,DQc2SH0EXtV,,Good time dropping by @pliniocruzmma's new gym in NY and training with @alexpoatanpereira 👊,399794,5017,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3754513973782549540,zuck,3754513973782549540,DQatpEfjJQk,,Proud of my amazing wife @priscillachan for winning the WSJ Innovator of the Year award for her work in our philanthropy advancing science to cure and prevent diseases.,491028,8326,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3748296242573145113,zuck,3748296242573145113,DQEn5LDgPQZ,,Light work with the squad. @OakleyMeta Vanguard out now!,286136,6234,6261753.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.046691397760339634,0.0,0.5,ml_model
3739689119263079864,zuck,3739689119263079864,DPmC3C0Eb24,,"Big news for Reels: we're launching translations using Meta AI in more languages. It's available for Hindi, Portuguese, Spanish and English now and we're working on adding more soon. Swipe to check it out!",1224050,36129,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3736781897004558146,zuck,3736781897004558146,DPbt1ZGESdC,,"Congrats to @alexpoatanpereira, @merab.dvalishvili, @jirkaprochazka and @danielwillycatcb on a great night! Good to see lots of friends and thanks to @danawhite and @ufc for another amazing event.",832912,6035,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3733198160958453548,zuck,3733198160958453548,DPO-_K0Efcs,,Huge milestone for AI and wearables. Meta Ray-Ban Display available today.,1107340,15387,29936392.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.03750375128706225,0.0,0.5,ml_model
3769401390272190591,zuck,3769401390272190591,DRPmpfjCZh_,,"Open sourcing some great new video and image editing research updates with the latest release of our Segment Anything models, SAM 3 and SAM 3D.

These models will show up across different features on Facebook Marketplace and our Edits app and Vibes soon.",195257,4224,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3767966909933922119,zuck,3767966909933922119,DRKgfDoCadH,,Grateful for 20 years working alongside @chriscox. He’s a special person and it’s inspiring to build things with him. Congrats on the milestone.,473606,4337,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3761879359385679704,zuck,3761879359385679704,DQ04ViYDrdY,,Big night out 🥂,941509,14233,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3760724990355427258,zuck,3760724990355427258,DQwx3QcEc-6,,"Great @biohub event this week with researchers to discuss bringing together frontier biology and frontier AI. Shout out to our new head of science Alex Rives, as well as @patrickcollison for joining to discuss how to help scientists cure or prevent all disease.",445398,5822,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3759930947069361624,biohub,3759930947069361624,DQt9UaAET3Y,,"We’re going all in on Biohub for the next chapter of our philanthropy. 

We started with the goal to help scientists cure or prevent all diseases this century. With the progress in AI, we now think this will be possible much sooner. So we’re excited to push the frontiers of biology and AI to help make this happen.",129461,3844,2376328.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.056097053942048405,0.0,0.5,ml_model
3755871336960025910,zuck,3755871336960025910,DQfiRTdkuU2,,"I don't often get to pick our costume theme, but when I do you know it's going to be Roman.",226064,5994,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3755114929172085589,zuck,3755114929172085589,DQc2SH0EXtV,,Good time dropping by @pliniocruzmma's new gym in NY and training with @alexpoatanpereira 👊,399794,5017,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3754513973782549540,zuck,3754513973782549540,DQatpEfjJQk,,Proud of my amazing wife @priscillachan for winning the WSJ Innovator of the Year award for her work in our philanthropy advancing science to cure and prevent diseases.,491028,8326,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3748296242573145113,zuck,3748296242573145113,DQEn5LDgPQZ,,Light work with the squad. @OakleyMeta Vanguard out now!,286136,6234,6261753.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.046691397760339634,0.0,0.5,ml_model
3739689119263079864,zuck,3739689119263079864,DPmC3C0Eb24,,"Big news for Reels: we're launching translations using Meta AI in more languages. It's available for Hindi, Portuguese, Spanish and English now and we're working on adding more soon. Swipe to check it out!",1224050,36129,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3736781897004558146,zuck,3736781897004558146,DPbt1ZGESdC,,"Congrats to @alexpoatanpereira, @merab.dvalishvili, @jirkaprochazka and @danielwillycatcb on a great night! Good to see lots of friends and thanks to @danawhite and @ufc for another amazing event.",832912,6035,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3733198160958453548,zuck,3733198160958453548,DPO-_K0Efcs,,Huge milestone for AI and wearables. Meta Ray-Ban Display available today.,1107340,15387,29936392.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.03750375128706225,0.0,0.5,ml_model
3769401390272190591,zuck,3769401390272190591,DRPmpfjCZh_,,"Open sourcing some great new video and image editing research updates with the latest release of our Segment Anything models, SAM 3 and SAM 3D.

These models will show up across different features on Facebook Marketplace and our Edits app and Vibes soon.",203611,4827,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3767966909933922119,zuck,3767966909933922119,DRKgfDoCadH,,Grateful for 20 years working alongside @chriscox. He’s a special person and it’s inspiring to build things with him. Congrats on the milestone.,477043,4366,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3761879359385679704,zuck,3761879359385679704,DQ04ViYDrdY,,Big night out 🥂,946818,14298,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3760724990355427258,zuck,3760724990355427258,DQwx3QcEc-6,,"Great @biohub event this week with researchers to discuss bringing together frontier biology and frontier AI. Shout out to our new head of science Alex Rives, as well as @patrickcollison for joining to discuss how to help scientists cure or prevent all disease.",445888,5833,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3755871336960025910,zuck,3755871336960025910,DQfiRTdkuU2,,"I don't often get to pick our costume theme, but when I do you know it's going to be Roman.",226135,5997,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3759930947069361624,biohub,3759930947069361624,DQt9UaAET3Y,,"We’re going all in on Biohub for the next chapter of our philanthropy. 

We started with the goal to help scientists cure or prevent all diseases this century. With the progress in AI, we now think this will be possible much sooner. So we’re excited to push the frontiers of biology and AI to help make this happen.",130190,3854,2401162.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.05582463823765327,0.0,0.5,ml_model
3755114929172085589,zuck,3755114929172085589,DQc2SH0EXtV,,Good time dropping by @pliniocruzmma's new gym in NY and training with @alexpoatanpereira 👊,400044,5019,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3754513973782549540,zuck,3754513973782549540,DQatpEfjJQk,,Proud of my amazing wife @priscillachan for winning the WSJ Innovator of the Year award for her work in our philanthropy advancing science to cure and prevent diseases.,491247,8331,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3748296242573145113,zuck,3748296242573145113,DQEn5LDgPQZ,,Light work with the squad. @OakleyMeta Vanguard out now!,286253,6235,6265544.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.04668198004834057,0.0,0.5,ml_model
3739689119263079864,zuck,3739689119263079864,DPmC3C0Eb24,,"Big news for Reels: we're launching translations using Meta AI in more languages. It's available for Hindi, Portuguese, Spanish and English now and we're working on adding more soon. Swipe to check it out!",1224060,36129,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3736781897004558146,zuck,3736781897004558146,DPbt1ZGESdC,,"Congrats to @alexpoatanpereira, @merab.dvalishvili, @jirkaprochazka and @danielwillycatcb on a great night! Good to see lots of friends and thanks to @danawhite and @ufc for another amazing event.",832909,6035,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3733198160958453548,zuck,3733198160958453548,DPO-_K0Efcs,,Huge milestone for AI and wearables. Meta Ray-Ban Display available today.,1107646,15391,29942693.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.03750621228357783,0.0,0.5,ml_model
3769401390272190591,zuck,3769401390272190591,DRPmpfjCZh_,,"Open sourcing some great new video and image editing research updates with the latest release of our Segment Anything models, SAM 3 and SAM 3D.

These models will show up across different features on Facebook Marketplace and our Edits app and Vibes soon.",204754,4858,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3767966909933922119,zuck,3767966909933922119,DRKgfDoCadH,,Grateful for 20 years working alongside @chriscox. He’s a special person and it’s inspiring to build things with him. Congrats on the milestone.,477374,4367,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3761879359385679704,zuck,3761879359385679704,DQ04ViYDrdY,,Big night out 🥂,947359,14307,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3760724990355427258,zuck,3760724990355427258,DQwx3QcEc-6,,"Great @biohub event this week with researchers to discuss bringing together frontier biology and frontier AI. Shout out to our new head of science Alex Rives, as well as @patrickcollison for joining to discuss how to help scientists cure or prevent all disease.",445957,5836,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3759930947069361624,biohub,3759930947069361624,DQt9UaAET3Y,,"We’re going all in on Biohub for the next chapter of our philanthropy. 

We started with the goal to help scientists cure or prevent all diseases this century. With the progress in AI, we now think this will be possible much sooner. So we’re excited to push the frontiers of biology and AI to help make this happen.",130280,3855,2405192.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.05576893653396486,0.0,0.5,ml_model
3755871336960025910,zuck,3755871336960025910,DQfiRTdkuU2,,"I don't often get to pick our costume theme, but when I do you know it's going to be Roman.",226143,5997,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3755114929172085589,zuck,3755114929172085589,DQc2SH0EXtV,,Good time dropping by @pliniocruzmma's new gym in NY and training with @alexpoatanpereira 👊,400058,5019,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3754513973782549540,zuck,3754513973782549540,DQatpEfjJQk,,Proud of my amazing wife @priscillachan for winning the WSJ Innovator of the Year award for her work in our philanthropy advancing science to cure and prevent diseases.,491267,8332,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3748296242573145113,zuck,3748296242573145113,DQEn5LDgPQZ,,Light work with the squad. @OakleyMeta Vanguard out now!,286263,6235,6265932.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.046680685331408,0.0,0.5,ml_model
3739689119263079864,zuck,3739689119263079864,DPmC3C0Eb24,,"Big news for Reels: we're launching translations using Meta AI in more languages. It's available for Hindi, Portuguese, Spanish and English now and we're working on adding more soon. Swipe to check it out!",1224063,36130,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3736781897004558146,zuck,3736781897004558146,DPbt1ZGESdC,,"Congrats to @alexpoatanpereira, @merab.dvalishvili, @jirkaprochazka and @danielwillycatcb on a great night! Good to see lots of friends and thanks to @danawhite and @ufc for another amazing event.",832908,6035,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3733198160958453548,zuck,3733198160958453548,DPO-_K0Efcs,,Huge milestone for AI and wearables. Meta Ray-Ban Display available today.,1107688,15391,29943572.0,50.0,0.5,no,0.4,0.6,0.5,broad,0.03750651391891388,0.0,0.5,ml_model
3769401390272190591,zuck,3769401390272190591,DRPmpfjCZh_,,"Open sourcing some great new video and image editing research updates with the latest release of our Segment Anything models, SAM 3 and SAM 3D.

These models will show up across different features on Facebook Marketplace and our Edits app and Vibes soon.",205656,4865,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3767966909933922119,zuck,3767966909933922119,DRKgfDoCadH,,Grateful for 20 years working alongside @chriscox. He’s a special person and it’s inspiring to build things with him. Congrats on the milestone.,477675,4369,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
3761879359385679704,zuck,3761879359385679704,DQ04ViYDrdY,,Big night out 🥂,947824,14308,,50.0,0.5,no,0.4,0.6,0.5,broad,,0.0,0.5,ml_model
